id_enzyme,id_article
1324,2837
1324,2838
1324,2839
1324,2840
1325,2841
1325,2842
1325,2843
1326,2844
1326,2845
1326,2846
1326,2847
1326,2848
1326,2849
1327,2850
1327,2851
1327,2852
1328,2853
1329,2854
1330,2855
1330,2856
1330,2857
1332,2858
1332,2859
1349,2860
1350,2861
1350,2862
1350,2863
1350,2864
1351,2865
1351,2866
1351,2867
1352,2868
1352,2869
1354,2870
1354,2871
1354,2872
1355,2873
1355,2874
1356,2875
1357,2876
1357,2877
1358,2866
1359,2879
1360,2880
1361,2881
1362,2882
1363,2883
1364,2884
1365,2885
1366,2886
1366,2887
1366,2888
1366,2889
1366,2890
1367,2891
1367,2892
1368,2893
1368,2894
1368,2895
1369,2896
1369,2897
1369,2898
1369,2899
1369,2900
1370,2901
1370,2902
1370,2903
1371,2904
1371,2905
1371,2903
1371,2907
1372,2908
1372,2909
1373,2908
1373,2911
1374,2912
1374,2913
1374,2914
1374,2915
1374,2916
1374,2917
1374,2918
1375,2919
1376,2920
1376,2921
1376,2922
1377,2923
1377,2924
1377,2925
1377,2926
1377,2927
1377,2928
1378,2929
1378,2930
1378,2931
1378,2932
1378,2933
1379,2934
1380,2934
1381,2936
1381,2937
1381,2938
1382,2850
1382,2851
1382,2852
1383,2942
1383,2943
1384,2944
1385,728
1386,2946
1386,2947
1387,2948
1388,2949
1388,2950
1389,2951
1389,2952
1390,2953
1390,2954
1391,2955
1391,2956
1391,2957
1392,2955
1392,2956
1392,2957
1394,2961
1395,2962
1396,2963
1397,2964
1397,2965
1399,2966
1400,2967
1401,2967
1403,2969
1404,2970
1405,2971
1406,2972
1406,2973
1406,2974
1407,2975
1407,2976
1408,2977
1408,2978
1408,2979
1408,2980
1408,2981
1409,2982
1409,2983
1409,2984
1410,2985
1410,2986
1411,2987
1412,2988
1413,2989
1413,2990
1414,2991
1414,2992
1414,2993
1415,2994
1415,2995
1416,2996
1416,2997
1416,2998
1416,1452
1416,585
1416,1454
1417,3002
1417,3003
1417,3004
1418,3005
1418,3006
1420,3007
1420,3008
1420,3009
1420,3010
1421,3011
1421,3012
1421,3013
1421,3014
1421,3015
1421,3016
1423,3017
1423,3018
1423,3019
1423,3020
1424,3021
1425,3022
1426,3023
1426,3024
1426,3025
1427,3026
1427,3027
1427,3028
1427,3029
1427,3030
1427,3031
1428,3032
1428,3033
1428,3034
1429,3035
1429,3036
1430,3037
1430,3038
1431,3039
1432,3040
1433,3041
1434,3042
1434,3043
1434,3044
1434,3045
1434,3046
1434,3047
1434,3048
1434,3049
1434,3050
1435,356
1435,3052
1436,3053
1436,3054
1436,3055
1437,3056
1438,3057
1439,3058
1440,2876
1441,3060
1441,3061
1441,3062
1441,3063
1441,3064
1441,3065
1442,3066
1442,3067
1443,3068
1444,3069
1444,3070
1444,3071
1444,3072
1445,3073
1445,3074
1446,3075
1447,3076
1448,3077
1449,3078
1449,3079
1449,3080
1450,3081
1451,3082
1452,3083
1452,3016
1453,3085
1454,3086
1454,3087
1455,3088
1456,3089
1457,3090
1458,3091
1458,3092
1458,3093
1458,3094
1459,3095
1459,3096
1459,3097
1460,3098
1460,3099
1460,3100
1460,3101
1460,3102
1460,3103
1462,3104
1463,3105
1465,3106
1466,3107
1467,3108
1468,3107
1469,3110
1469,3111
1469,3112
1469,3113
1469,3114
1470,3115
1471,3116
1472,3116
1473,3118
1473,3119
1473,3120
1474,3121
1475,3122
1476,3123
1477,3124
1478,3125
1478,3126
1478,3127
1478,3128
1478,3129
1478,3130
1480,3131
1481,3132
1482,3133
1483,3134
1485,374
1486,3136
1486,3137
1486,3138
1486,3139
1487,3140
1487,3141
1487,3102
1487,3103
1488,3144
1488,3145
1488,3146
1489,3147
1489,3148
1489,3149
1489,3150
1490,3151
1491,3152
1491,3153
1491,3154
1491,3155
1491,367
1491,3157
1491,3158
1492,3159
1493,3160
1494,3161
1495,3162
1495,3163
1496,3162
1496,3165
1497,3166
1497,3167
1497,3168
1498,3169
1499,537
1499,3171
1500,3172
1501,3173
1501,3174
1502,3175
1502,3176
1502,1416
1503,3178
1503,3179
1504,3180
1506,3181
1506,3182
1507,3183
1507,3184
1507,3185
1508,3186
1509,3187
1509,2429
1509,3189
1509,3190
1509,3191
1509,3192
1509,3193
1510,3194
1511,3195
1511,3196
1512,3197
1512,3198
1513,3199
1513,3200
1513,3201
1513,3202
1514,3203
1514,3204
1514,3202
1515,3206
1515,3207
1515,3208
1515,3209
1515,3210
1515,3202
1516,3212
1516,3213
1516,3214
1516,3215
1516,3216
1516,3202
1517,3218
1517,3219
1517,3220
1517,3221
1517,3202
1518,3223
1518,3224
1518,3202
1519,3226
1519,3223
1519,3228
1519,3202
1519,3230
1520,3231
1520,3232
1521,3233
1522,3234
1522,3235
1523,3236
1523,3237
1524,591
1524,3239
1524,590
1525,3241
1526,591
1527,1165
1527,1166
1528,1165
1528,1166
1528,3247
1529,3248
1530,3249
1530,3250
1531,3251
1532,3252
1533,3253
1533,2638
1534,3255
1535,3256
1536,3257
1536,3258
1537,3257
1537,3258
1538,3261
1538,3262
1539,3263
1540,3264
1541,3265
1541,3266
1541,3267
1541,3268
1542,635
1542,636
1543,3271
1544,3272
1544,3273
1544,3274
1544,3275
1545,3276
1545,3277
1545,3278
1545,3279
1545,3280
1545,3281
1545,3282
1546,3283
1546,3284
1546,3285
1546,1468
1547,3287
1547,3288
1548,3289
1548,3290
1548,3291
1548,3292
1548,3293
1548,3294
1548,3295
1549,3296
1549,3297
1550,3298
1550,3299
1551,3300
1551,3301
1551,3302
1551,3303
1551,3304
1551,3305
1551,3306
1551,3307
1552,3308
1553,3309
1554,3310
1554,3311
1555,3312
1555,3313
1555,3314
1555,3315
1555,3316
1556,3317
1556,3318
1557,3317
1557,3318
1558,3318
1558,3317
1558,3323
1559,3324
1559,3318
1560,3326
1560,3327
1560,3328
1560,3329
1561,3330
1561,3331
1561,3332
1562,3333
1563,3334
1564,3335
1565,3336
1566,3337
1567,3338
1567,3339
1567,3340
1567,3341
1568,3342
1568,3343
1568,3344
1569,3345
1570,3346
1570,3347
1571,3348
1571,3349
1571,3350
1572,3351
1573,3352
1573,3353
1573,3354
1574,3355
1575,3356
1575,3357
1575,3358
1575,3359
1576,3360
1576,3361
1576,3362
1577,3363
1578,3364
1578,3365
1578,3366
1578,3367
1579,3368
1579,3369
1579,3370
1580,3371
1580,3372
1581,3373
1581,3374
1581,3375
1581,3376
1581,3377
1581,3378
1582,3379
1582,3380
1584,3381
1584,3382
1584,3383
1585,3384
1585,3385
1585,3386
1586,3386
1587,3388
1587,3389
1588,3390
1588,3391
1588,3392
1589,2944
1590,2944
1591,3395
1592,3396
1593,716
1594,3398
1594,3399
1594,3400
1595,3401
1596,3401
1597,3287
1597,3288
1598,3287
1598,3288
1599,3407
1599,3408
1600,3409
1600,3410
1601,3411
1602,3412
1603,3413
1603,3414
1604,3415
1604,3416
1604,3417
1605,3418
1605,3419
1606,3420
1606,3421
1607,3422
1607,3423
1607,3424
1607,3425
1612,3426
1612,3427
1613,3427
1614,3429
1615,3430
1617,3431
1617,3432
1617,3433
1617,3434
1617,3435
1617,3436
1617,3437
1617,3438
1617,3439
1617,3440
1617,3441
1617,3442
1617,3443
1617,3444
1617,3445
1617,3446
1617,3447
1619,3448
1619,3449
1619,3450
1619,3451
1619,3452
1621,3453
1623,3454
1623,3455
1623,3456
1624,1912
1625,2651
1625,3459
1625,3460
1625,3461
1625,1887
1625,3463
1626,1906
1626,3465
1626,3466
1627,3467
1627,3468
1628,3469
1629,3470
1630,3471
1630,3472
1630,3473
1630,3474
1632,3475
1632,3476
1634,3477
1634,3478
1634,3479
1635,3480
1635,3481
1635,3482
1635,3483
1635,3484
1636,3485
1637,3486
1637,3487
1637,3488
1637,3489
1637,3490
1638,3491
1638,3492
1638,3493
1638,3494
1638,3495
1638,3496
1638,847
1639,3498
1639,3499
1639,3500
1639,3501
1639,3502
1640,3503
1640,3504
1641,3505
1642,3506
1643,3507
1643,3508
1643,3509
1643,3510
1644,3511
1645,3512
1645,3513
1645,3514
1645,3515
1645,3516
1645,3517
1645,3518
1646,3519
1646,3520
1646,3521
1646,3522
1646,3523
1647,3524
1647,3525
1648,3526
1648,3527
1648,3528
1648,3529
1648,3530
1649,3531
1649,3532
1649,3533
1649,3534
1649,3535
1649,3536
1650,3537
1651,3538
1651,3539
1653,3540
1653,3541
1653,3542
1653,3543
1653,3544
1653,3545
1654,3546
1654,3547
1654,3548
1654,3549
1654,3550
1655,3551
1655,2376
1655,3553
1655,2378
1655,3555
1655,3556
1655,3557
1656,3558
1656,3559
1656,3560
1656,3561
1656,3562
1657,3563
1657,3564
1657,3565
1657,3566
1658,3567
1658,3568
1658,3569
1658,3570
1659,3571
1659,3572
1660,3573
1661,3574
1661,3575
1661,3576
1661,3577
1662,3578
1662,3579
1662,3580
1663,3581
1663,3582
1663,3583
1663,3584
1664,3585
1664,3586
1664,3587
1664,3588
1664,3589
1664,3590
1665,3591
1669,3592
1669,3593
1670,3594
1670,3595
1671,3596
1671,3597
1671,3598
1671,3599
1671,3600
1672,3601
1673,3602
1673,3603
1673,3604
1674,3605
1675,3605
1676,3607
1677,3608
1678,3609
1679,3610
1679,3611
1679,3612
1679,3613
1680,3614
1680,3615
1680,3616
1681,3617
1682,3618
1683,3401
1684,3620
1684,3621
1685,3622
1686,3623
1686,3624
1686,3625
1686,3626
1686,3627
1687,3628
1692,3629
1692,3630
1692,3631
1692,3632
1692,3633
1693,3634
1693,3635
1693,3636
1693,3637
1693,3638
1693,3639
1694,3640
1694,3641
1695,3642
1697,3643
1698,3644
1698,3645
1698,3646
1702,3647
1702,3648
1703,3649
1704,3650
1704,3651
1705,3652
1705,3653
1705,3654
1706,3655
1707,3656
1709,3657
1710,3658
1712,3659
1714,3660
1715,3660
1716,3662
1716,3663
1717,3664
1718,3665
1719,3666
1719,3667
1719,3668
1719,3669
1720,3670
1721,3671
1721,3672
1721,3673
1721,3674
1721,3202
1722,3676
1722,3677
1722,3678
1722,3679
1722,3680
1722,3681
1722,3682
1722,3683
1722,3684
1723,3685
1723,3686
1723,3687
1725,3688
1726,3689
1727,3690
1727,3691
1728,3692
1728,3693
1729,3694
1729,3695
1730,3696
1731,3697
1735,3688
1737,3699
1737,3700
1737,3701
1738,3702
1738,3703
1738,3704
1738,3705
1739,3706
1739,3707
1740,3708
1741,3709
1742,3709
1743,3711
1743,3712
1744,3713
1745,3714
1745,3715
1745,3716
1745,3717
1745,3718
1745,3719
1746,3720
1746,3721
1746,3722
1747,3723
1747,3724
1747,3725
1748,3726
1748,3727
1749,3728
1749,3729
1749,3730
1749,3731
1749,3732
1750,3733
1750,3734
1750,3735
1750,3736
1750,3737
1750,3738
1751,3739
1751,1416
1752,3741
1752,3742
1752,3743
1752,3744
1752,3745
1752,3746
1752,3747
1754,3748
1754,3749
1754,3750
1755,3751
1755,3752
1755,3753
1755,3754
1755,3755
1755,3756
1756,3757
1756,3758
1757,2292
1757,3760
1757,3761
1757,3762
1757,3763
1757,3764
1757,3765
1757,3766
1757,3767
1757,3768
1757,3769
1757,3770
1757,3771
1757,3772
1757,3773
1758,3774
1758,3775
1758,3776
1758,3777
1758,3778
1758,3779
1760,3780
1760,3781
1760,3342
1761,3783
1761,3784
1762,2638
1762,3786
1763,3787
1763,3788
1764,3789
1765,3790
1765,2292
1765,3792
1765,3760
1765,3764
1765,3765
1765,3766
1765,3797
1765,3798
1765,3773
1766,3800
1766,3779
1767,3802
1767,3803
1767,3804
1767,3805
1767,3806
1767,3807
1768,3808
1768,3809
1768,3802
1770,3811
1770,3812
1771,3813
1772,3814
1772,3815
1772,3816
1772,3817
1772,3818
1773,3819
1774,3820
1774,3821
1775,3822
1775,3823
1776,3824
1776,3825
1776,3826
1776,3827
1776,3828
1776,3202
1777,3830
1777,3831
1777,3832
1777,3833
1777,3834
1778,3835
1778,3836
1778,3837
1778,3202
1778,3839
1778,3840
1779,3841
1779,3842
1779,3843
1779,3844
1780,3845
1780,3846
1780,3847
1781,3848
1781,3849
1781,3850
1781,3851
1782,3852
1782,3853
1783,3854
1783,666
1783,3856
1783,3857
1783,3858
1783,3859
1783,3860
1784,3861
1784,3862
1784,3863
1784,3864
1784,3488
1784,3866
1784,3867
1785,3868
1785,3849
1788,2195
1788,3871
1788,3872
1788,3873
1791,3874
1792,3875
1792,3876
1793,3877
1793,3878
1793,3879
1793,3880
1794,3881
1794,3882
1794,3883
1794,3884
1794,3885
1794,3886
1794,3887
1794,3888
1794,3889
1794,3890
1795,3891
1796,3892
1797,3893
1797,3894
1799,3895
1799,3896
1800,3897
1800,3898
1801,3899
1802,3900
1802,3901
1802,3902
1803,3903
1804,3904
1805,3905
1805,3906
1805,3907
1805,3908
1806,3909
1806,3910
1806,3911
1806,3912
1807,3913
1807,3914
1808,3915
1808,1802
1809,3917
1809,3918
1809,3919
1810,3920
1810,3921
1811,3920
1811,3923
1812,3920
1812,3925
1813,3926
1813,3927
1814,3928
1814,3929
1815,3930
1815,3931
1815,3932
1815,3933
1816,3934
1816,3935
1816,3936
1816,3937
1816,3938
1816,3939
1817,3934
1817,3935
1817,3936
1817,3937
1817,3938
1817,3939
1818,3936
1818,3938
1818,3948
1819,3936
1819,3938
1820,3951
1821,3952
1823,3953
1823,3954
1823,3955
1827,3956
1827,3957
1827,3958
1827,3959
1827,3960
1828,3961
1828,3962
1828,3963
1828,3964
1829,3965
1829,3966
1829,3967
1829,3968
1830,3969
1830,3970
1831,3971
1831,3972
1831,3973
1831,3974
1853,3975
1854,3976
1854,3977
1855,3978
1855,3979
1855,3980
1856,3981
1857,3978
1858,3983
1858,3984
1858,3985
1859,3986
1860,3987
1861,3988
1861,3989
1861,3990
1862,3991
1862,3992
1862,3993
1862,3994
1862,3995
1862,3996
1862,3997
1863,3998
1863,3999
1863,4000
1863,4001
1863,4002
1864,4003
1865,4004
1865,4005
1865,4006
1865,4007
1865,4008
1865,4009
1865,4010
1865,4011
1865,4012
1866,4013
1866,4014
1866,4015
1866,4016
1866,4010
1867,4018
1868,4019
1869,4020
1869,4021
1869,4022
1870,4023
1871,4024
1872,4025
1872,4026
1872,4027
1872,4028
1872,4029
1872,4030
1873,4031
1874,4032
1877,4033
1878,4034
1879,4035
1880,4036
1880,4037
1885,4038
1885,4039
1885,4040
1885,4041
1885,4042
1886,4043
1886,4044
1886,4045
1886,4046
1886,4047
1887,4048
1887,4049
1887,4050
1887,4051
1887,4052
1887,4053
1887,4054
1887,4055
1889,4056
1889,4057
1889,4058
1889,4059
1889,4060
1889,4061
1889,4062
1889,4063
1889,4064
1890,4065
1891,4066
1892,4067
1893,4068
1893,4069
1893,4070
1893,4071
1893,4072
1894,4073
1894,4074
1894,4075
1894,4076
1894,4077
1895,4078
1895,4079
1896,4080
1896,4081
1897,4082
1897,4083
1897,4084
1897,4085
1898,4086
1899,4087
1901,4088
1901,4089
1902,4090
1905,4091
1906,4092
1907,4093
1907,4094
1907,4095
1908,4096
1908,4097
1908,4098
1908,4099
1909,4100
1909,4101
1909,4102
1909,4103
1909,4097
1909,4105
1911,4106
1911,4107
1911,4108
1912,4109
1913,4110
1913,4111
1914,4112
1915,4113
1915,4114
1915,4115
1916,4116
1916,4117
1916,4118
1916,4119
1917,4120
1919,4121
1919,4122
1919,4123
1920,4124
1920,4125
1920,4126
1921,4127
1921,4128
1921,4129
1921,4130
1922,4127
1922,4128
1922,4129
1922,4130
1923,4135
1923,4136
1924,4137
1924,4138
1924,4139
1924,4140
1924,4141
1926,4142
1926,4143
1926,4144
1927,4145
1928,4146
1928,4147
1928,4148
1928,4149
1929,4150
1929,4151
1929,4152
1929,4153
1930,4154
1931,4155
1931,4156
1932,4157
1932,4158
1932,4159
1932,4160
1934,4147
1935,4147
1935,4148
1936,4147
1936,4148
1937,4166
1938,4167
1939,4168
1940,4169
1941,4170
1942,4171
1942,4172
1943,4173
1946,4174
1946,4175
1947,4176
1948,4177
1949,4178
1950,4179
1950,4180
1951,4174
1951,4182
1952,4183
1952,4184
1952,4185
1953,4186
1953,4187
1954,4187
1955,4189
1956,4190
1957,4191
1958,4192
1959,4193
1959,4194
1959,1444
1960,4196
1961,4197
1962,4198
1962,4199
1962,4200
1962,4201
1963,4202
1964,4203
1965,4204
1965,4205
1965,4138
1965,4139
1965,4140
1965,4141
1966,4210
1966,4118
1966,4119
1966,4213
1967,4214
1968,4215
1969,4216
1970,4217
1971,4218
1972,4219
1973,4220
1974,4221
1975,4222
1976,4222
1977,4224
1977,4225
1978,4226
1979,4227
1979,4228
1979,4229
1979,4230
1979,4231
1980,4232
1980,4233
1980,4234
1981,4235
1981,4236
1982,4237
1982,4238
1982,4239
1983,4240
1983,4239
1984,4242
1984,4243
1985,4244
1985,4245
1988,4246
1989,4247
1989,4248
1989,4249
1989,4250
1989,4251
1991,4252
1992,4253
1993,4254
1994,4255
1995,4071
1996,4257
1996,4258
1996,4259
1997,4257
1997,4258
1998,4262
1998,4263
1999,4264
2000,4265
2000,4266
2000,4267
2000,4268
2000,4269
2002,4270
2002,4271
2002,4272
2002,4273
2002,4274
2002,4275
2002,4276
2003,4277
2004,3175
2004,1416
2005,4280
2006,4281
2006,4282
2007,4283
2008,4284
2008,4285
2008,847
2009,4284
2009,4285
2009,847
2010,4290
2010,4291
2010,4292
2010,4293
2011,4294
2011,4292
2011,4296
2012,4297
2012,4298
2012,4292
2012,4300
2013,4301
2014,4302
2015,4303
2015,4304
2015,4305
2015,4306
2016,4307
2016,4308
2017,4309
2017,4310
2017,4311
2017,4312
2017,4313
2017,4314
2018,4315
2018,4316
2018,4317
2018,4318
2019,4319
2019,4320
2020,4321
2021,4322
2021,4323
2021,4324
2022,4325
2022,4326
2023,4327
2024,4328
2024,4329
2025,4330
2026,4331
2027,4077
2027,4333
2028,4334
2028,4335
2028,4336
2029,4337
2029,4338
2030,4339
2030,4340
2031,4341
2031,4342
2031,4343
2031,4344
2031,4345
2031,4346
2031,4347
2031,4348
2031,4349
2032,4350
2032,4351
2032,4352
2032,4353
2033,4354
2034,4355
2034,4356
2034,4357
2034,4358
2034,4359
2034,4360
2034,4361
2034,4362
2035,4363
2035,4364
2035,4365
2035,4366
2035,4367
2036,4368
2036,4369
2036,4370
2036,4371
2036,4372
2036,4373
2037,4374
2037,4375
2038,4376
2039,4377
2039,4378
2039,4379
2039,4380
2039,4381
2040,4382
2040,4383
2040,4384
2040,4385
2040,4386
2040,4387
2041,4388
2042,4389
2042,4390
2042,4388
2042,4392
2042,4393
2042,4394
2043,4395
2043,4396
2044,4397
2044,4398
2044,4399
2044,4400
2044,4401
2045,4402
2045,4403
2047,4404
2047,4405
2048,4406
2048,4407
2048,1511
2049,4409
2049,4410
2049,4411
2049,4412
2049,4413
2049,4414
2050,4415
2051,4415
2052,4417
2053,4306
2053,4419
2053,4420
2053,4421
2054,4422
2054,4423
2054,4424
2054,4425
2055,4426
2056,4427
2056,4428
2056,4429
2057,4430
2058,4431
2058,4432
2059,4433
2060,4434
2060,4435
2060,4436
2061,4435
2061,4436
2061,4439
2062,4440
2062,4441
2062,4442
2063,4443
2064,4444
2064,4445
2064,4446
2064,4447
2065,4448
2066,4449
2067,4450
2068,4451
2068,4452
2068,4453
2068,4454
2069,4455
2069,4456
2070,4457
2071,4458
2071,4459
2072,4460
2072,4461
2072,4462
2073,4463
2073,4464
2074,4118
2074,4466
2075,4467
2076,4468
2076,4469
2076,4398
2076,4399
2076,4400
2076,4401
2077,4474
2078,4475
2078,4476
2079,4475
2079,4476
2080,4479
2080,4480
2080,4481
2080,4482
2080,4483
2080,4484
2081,4485
2081,4486
2081,4487
2082,4488
2082,4489
2082,4490
2082,4491
2083,4492
2084,4493
2085,4494
2085,4495
2086,4496
2086,4497
2087,4496
2087,4499
2088,4500
2089,4501
2090,4501
2091,4503
2092,4504
2093,3601
2094,4506
2095,4507
2096,4508
2096,4509
2097,4510
2097,4511
2098,4512
2098,4513
2098,4514
2098,4515
2098,4172
2099,4517
2099,4512
2099,4519
2099,4520
2099,4521
2100,4522
2100,4520
2100,4524
2101,4525
2101,4521
2101,4524
2102,4519
2102,4524
2103,4530
2103,4531
2103,4532
2104,4533
2105,4533
2106,4535
2106,4536
2107,4537
2107,4538
2107,4539
2107,4540
2108,4541
2109,4542
2109,4543
2109,4544
2110,4545
2110,4546
2110,4547
2111,4230
2111,4231
2112,4550
2112,4551
2112,4552
2113,4553
2114,4554
2115,4554
2116,4556
2117,4557
2117,4558
2118,4559
2119,4560
2119,4561
2120,4562
2120,4563
2121,4564
2121,4565
2121,4566
2122,4567
2122,4568
2122,4446
2122,4570
2123,4571
2123,4572
2123,4573
2124,4574
2125,4575
2125,4576
2125,4577
2125,4578
2125,4579
2125,4580
2126,4575
2126,4578
2126,4579
2126,4584
2127,4585
2128,4585
2129,4580
2130,4584
2130,4589
2130,4590
2131,651
2132,4592
2132,4593
2132,4594
2132,4595
2133,4596
2134,4597
2135,4598
2136,4599
2137,4600
2137,4601
2138,4602
2139,4603
2140,4604
2141,4407
2141,1511
2142,4597
2142,4608
2142,2954
2143,4610
2143,4611
2144,4612
2144,4613
2144,3410
2145,4615
2146,4616
2146,4617
2146,4618
2147,4619
2147,4620
2147,4621
2148,4622
2148,4105
2149,4624
2149,4625
2149,4626
2149,4627
2149,4628
2149,4629
2150,4625
2151,4631
2152,4632
2152,4633
2153,4634
2156,4635
2156,4636
2156,4637
2159,4638
2160,4639
2160,4640
2160,4641
2163,4642
2163,4643
2163,4644
2163,4645
2164,4646
2165,1686
2165,4648
2169,4649
2169,4650
2169,4651
2169,4652
2169,4653
2170,4654
2170,4655
2170,4656
2171,4657
2172,4658
2172,4659
2172,4660
2173,4661
2173,4662
2173,4663
2175,4664
2176,4665
2177,4666
2178,4667
2178,1244
2178,1806
2179,4670
2179,4671
2181,4672
2181,4673
2181,610
2181,611
2181,612
2183,4677
2183,4678
2184,4679
2184,4680
2184,4681
2185,4682
2185,4683
2185,4684
2185,4685
2187,4686
2188,4687
2188,4688
2189,4689
2190,4690
2191,4691
2192,4692
2192,4693
2192,4694
2193,4695
2193,4696
2194,4600
2194,4698
2195,4699
2196,4699
2197,4701
2197,4702
2197,4703
2197,4704
2197,4705
2197,4706
2197,4707
2197,4708
2198,4709
2199,4710
2199,2434
2199,4712
2199,4713
2200,4714
2200,4715
2200,4716
2201,4717
2201,4718
2201,4719
2202,4720
2203,4721
2203,4722
2203,4723
2204,4724
2204,4725
2204,4726
2204,4727
2204,4728
2205,4729
2205,4730
2206,4731
2206,1150
2207,4733
2208,1735
2208,4735
2208,4736
2209,4737
2209,4735
2210,4739
2211,4740
2212,4741
2213,4742
2213,4743
2213,4744
2213,4745
2214,4746
2214,4747
2214,4748
2214,4749
2215,4750
2215,4751
2215,4752
2215,4753
2216,4754
2216,4755
2216,4756
2217,4757
2217,4758
2217,4759
2218,4760
2218,4761
2219,4762
2220,4763
2220,4764
2221,4765
2221,4766
2221,4767
2221,1244
2222,4769
2222,4770
2222,4771
2223,4772
2224,4773
2224,4774
2224,4775
2224,4776
2225,4777
2225,4778
2225,4779
2226,4780
2226,4781
2227,4782
2227,4783
2228,4784
2229,4785
2229,4786
2229,4787
2229,4788
2230,4789
2230,4790
2230,4791
2231,4792
2232,4793
2232,4794
2232,4795
2232,4796
2233,4797
2234,4798
2234,4799
2235,4800
2235,4801
2235,4802
2236,4803
2237,4804
2237,4805
2238,4806
2238,4807
2238,4808
2238,4809
2239,4810
2239,4811
2240,4812
2241,4813
2242,4814
2243,4815
2244,4816
2245,4817
2246,4818
2246,4819
2246,4820
2246,4821
2246,4822
2246,4823
2246,4824
2247,254
2247,4826
2247,4827
2247,4828
2247,4829
2247,4830
2248,4831
2248,4832
2248,4833
2248,4834
2248,4835
2248,4836
2248,4837
2248,4838
2248,4839
2248,4840
2248,4841
2248,4842
2248,4843
2249,4844
2250,4831
2250,4832
2250,4847
2250,4848
2250,4849
2250,4850
2250,4851
2251,4852
2251,4853
2251,4854
2252,4855
2252,4856
2252,4857
2252,4858
2253,4859
2253,4860
2254,4859
2254,4862
2255,4863
2256,4864
2256,4865
2256,4866
2256,4867
2256,4413
2257,4869
2258,4870
2259,4871
2259,4872
2260,4774
2260,4874
2260,4875
2261,4876
2262,4877
2263,4878
2265,4879
2266,4880
2267,4881
2268,4882
2269,4883
2269,4884
2269,4885
2270,4886
2270,4887
2270,4888
2270,1244
2271,4890
2271,4891
2272,4892
2272,4893
2273,4894
2274,4895
2274,4896
2274,4897
2274,4898
2274,4899
2274,4900
2274,4901
2275,4902
2276,4903
2277,4904
2278,4905
2278,4906
2280,4769
2281,4908
2281,4909
2282,4855
2282,4911
2282,4912
2283,4913
2283,4914
2284,4915
2285,4916
2285,4917
2286,4918
2287,4919
2287,4920
2288,4921
2288,4922
2288,4923
2289,4924
2290,4925
2291,4926
2291,4927
2291,4928
2292,4929
2292,4930
2293,4931
2294,4932
2294,4933
2295,4934
2295,4933
2295,4936
2296,4937
2296,4938
2296,4939
2297,4940
2297,4941
2297,4942
2297,4943
2298,4944
2299,4945
2299,4946
2300,4947
2301,4948
2302,4949
2302,4950
2302,4951
2303,4952
2303,4953
2303,4954
2303,4955
2303,4956
2304,4957
2305,4958
2306,4959
2306,4960
2307,4961
2307,4962
2308,4963
2308,4964
2308,4965
2309,4966
2310,4967
2310,4968
2311,4969
2311,4970
2312,4971
2314,4972
2315,4973
2316,4974
2317,4975
2318,4976
2318,4977
2318,1156
2318,1157
2318,1158
2318,1159
2318,1160
2319,4983
2320,4984
2321,4985
2322,4986
2323,4986
2324,4988
2324,4989
2325,4989
2326,4991
2327,4992
2328,4993
2328,4994
2328,4995
2330,4996
2331,4997
2332,4998
2334,4787
2335,5000
2336,5001
2337,5002
2338,5003
2339,4964
2340,4964
2341,4964
2342,4964
2342,5008
2343,5009
2343,5010
2344,5011
2344,5012
2344,5013
2344,5014
2344,5015
2345,5016
2346,5017
2346,4790
2346,5019
2347,5020
2348,5021
2349,5022
2349,5023
2349,5024
2350,5025
2351,5026
2352,5027
2353,4191
2354,5029
2355,5030
2356,5031
2356,5032
2357,5033
2357,5031
2357,5032
2358,5036
2359,5037
2359,5038
2360,5039
2361,5040
2361,5041
2362,5042
2362,5043
2363,5044
2363,5045
2364,5046
2365,5047
2365,5048
2366,5049
2366,5050
2366,5051
2367,5052
2368,5053
2368,5054
2368,5055
2368,5056
2369,5057
2369,5058
2369,5059
2369,5060
2370,5061
2371,5062
2371,5063
2372,5064
2373,5065
2373,5066
2374,5067
2374,5068
2374,5069
2375,5070
2376,5071
2377,5072
2377,5073
2377,5074
2377,1244
2378,5076
2378,1274
2379,5078
2380,5079
2381,5080
2382,5081
2383,5082
2383,5083
2383,3342
2384,5085
2384,5086
2384,5087
2384,5088
2384,5089
2384,2918
2385,5091
2385,5092
2385,3202
2385,5094
2386,5095
2386,5096
2387,5097
2387,5098
2387,5099
2387,5100
2387,5101
2388,4848
2388,4849
2388,5104
2388,5105
2388,5106
2388,4851
2389,5108
2389,5109
2389,5110
2389,5111
2389,5112
2389,5113
2389,4851
2390,1806
2390,5116
2390,5117
2390,5118
2390,5119
2390,1244
2391,5121
2391,5122
2392,5123
2392,5124
2393,5125
2393,5126
2393,5127
2393,5128
2393,5129
2393,5130
2393,5131
2393,5132
2393,5133
2394,5134
2394,5135
2394,5136
2394,5137
2394,5138
2395,5139
2395,5140
2395,5135
2395,5136
2395,5137
2396,5144
2396,4838
2396,4839
2396,5147
2396,4843
2397,5149
2397,5150
2397,5151
2398,5152
2398,5153
2398,5154
2399,5155
2399,5156
2399,5157
2399,5158
2399,5159
2400,5160
2400,5161
2400,5162
2400,5163
2400,5164
2401,5165
2401,5166
2401,5167
2402,5168
2402,5169
2403,5170
2404,5171
